-0.026262	0.061
-0.030867	0.0615
-0.019353	0.062
-0.0061935	0.0625
0.01157 	0.063
0.015847	0.0635
-0.0015885	0.064
-0.015406	0.0645
0.020123	0.065
0.11421 	0.0655
0.21356 	0.066
0.29284 	0.0665
0.33758 	0.067
0.3491  	0.0675
0.33824 	0.068
0.30633 	0.0685
0.25929 	0.069
0.18527 	0.0695
0.08855 	0.07
-0.038105	0.0705
-0.16805	0.071
-0.25391	0.0715
-0.2845 	0.072
-0.28483	0.0725
-0.26838	0.073
-0.24996	0.0735
-0.24733	0.074
-0.23911	0.0745
-0.20785	0.075
-0.17101	0.0755
-0.13877	0.076
-0.11015	0.0765
-0.081529	0.077
-0.061133	0.0775
-0.04271	0.078
-0.025604	0.0785
-0.016064	0.079
-0.012774	0.0795
-0.0055355	0.08
0.020123	0.0805
0.052363	0.081
0.074733	0.0815
0.091181	0.082
0.097103	0.0825
0.099077	0.083
0.10533 	0.0835
0.11322 	0.084
0.11487 	0.0845
0.10467 	0.085
0.074404	0.0855
0.031308	0.086
0.0010435	0.0865
-0.020998	0.087
-0.047316	0.0875
-0.061791	0.088
-0.053566	0.0885
-0.046658	0.089
-0.071331	0.0895
-0.086464	0.09
-0.077581	0.0905
-0.071331	0.091
-0.063107	0.0915
-0.0068515	0.092
0.048086	0.0925
0.040191	0.093
0.011241	0.0935
0.011241	0.094
0.042822	0.0945
0.075391	0.095
0.07868 	0.0955
0.043809	0.096
-0.00060155	0.0965
-0.0022465	0.097
0.03394	        0.0975
0.091839	0.098
0.13362 	0.0985
0.12836 	0.099
0.10467 	0.0995
0.10566 	0.1
0.11684 	0.1005
0.10928 	0.101
0.080654	0.1015
0.03723 	0.102
-0.013432	0.1025
-0.069357	0.103
-0.11541	0.1035
-0.14601	0.104
-0.1641 	0.1045
-0.17594	0.105
-0.18187	0.1055
-0.16772	0.106
-0.13186	0.1065
-0.095346	0.107
-0.081529	0.1075
-0.084819	0.108
-0.078897	0.1085
-0.058501	0.109
-0.028236	0.1095
-0.0038915	0.11
0.0036755	0.1105
0.00071445	0.111
0.0066365	0.1115
0.01815 	0.112
0.033611	0.1125
0.053679	0.113
0.062232	0.1135
0.052034	0.114
0.042494	0.1145
0.048415	0.115
0.057297	0.1155
0.05006 	0.116
0.029335	0.1165
0.017821	0.117
0.01815 	0.1175
0.020781	0.118
0.036572	0.1185
0.061574	0.119
0.068153	0.1195
0.052034	0.12
0.028019	0.1205
0.013544	0.121
0.010254	0.1215
0.01157 	0.122
0.0092675	0.1225
0.01157	        0.123
0.010912	0.1235
0.0030175	0.124
0.0043335	0.1245
0.014531	0.125
0.014531	0.1255
-0.0061935	0.126
-0.026262	0.1265
-0.021327	0.127
-0.0019175	0.1275
0.0030175	0.128
-0.0022465	0.1285
0.0049915	0.129
0.015518	0.1295
0.013873	0.13
0.00038545	0.1305
0.00038545	0.131
0.0244  	0.1315
0.051047	0.132
0.052692	0.1325
0.041178	0.133
0.044138	0.1335
0.056968	0.134
0.052692	0.1345
0.028348	0.135
-0.0022465	0.1355
-0.03317	0.136
-0.060804	0.1365
-0.070344	0.137
-0.053237	0.1375
-0.032841	0.138
-0.02988	0.1385
-0.037118	0.139
-0.035473	0.1395
-0.021327	0.14
-0.0075095	0.1405
-0.0094835	0.141
-0.0061935	0.1415
0.032953	0.142
0.07868 	0.1425
0.093813	0.143
0.13197 	0.1435
0.20172 	0.144
0.22902 	0.1445
0.2027  	0.145
0.16948 	0.1455
0.14875 	0.146
0.12474 	0.1465
0.093813	0.147
0.0596  	0.1475
0.012886	0.148
-0.050606	0.1485
-0.11607	0.149
-0.17035	0.1495
-0.19009	0.15
-0.16673	0.1505
-0.13943	0.151
-0.1368 	0.1515
-0.13285	0.152
-0.12758	0.1525
-0.13055	0.153
-0.11673	0.1535
-0.083503	0.154
-0.056856	0.1545
-0.037447	0.155
-0.027907	0.1555
-0.023959	0.156
-0.016393	0.1565
0.0076225	0.157
0.047099	0.1575
0.066508	0.158
0.056639	0.1585
0.068153	0.159
0.1096  	0.1595
0.1277  	0.16
0.11618 	0.1605
0.11355 	0.161
0.13296 	0.1615
0.14415 	0.162
0.11947 	0.1625
0.073417	0.163
0.030322	0.1635
-0.0094835	0.164
-0.048961	0.1645
-0.067712	0.165
-0.069028	0.1655
-0.0812 	0.166
-0.11081	0.1665
-0.12791	0.167
-0.11179	0.1675
-0.09732	0.168
-0.10225	0.1685
-0.1039 	0.169
-0.093701	0.1695
-0.091069	0.17
-0.1016 	0.1705
-0.12166	0.171
-0.15588	0.1715
-0.17068	0.172
-0.14798	0.1725
-0.11837	0.173
-0.10094	0.1735
-0.07791	0.174
-0.067383	0.1745
-0.066725	0.175
-0.058501	0.1755
-0.037118	0.176
-0.012774	0.1765
0.016834	0.177
0.074404	0.1775
0.15566 	0.178
0.22343 	0.1785
0.25172 	0.179
0.23297 	0.1795
0.20402 	0.18
0.21981 	0.1805
0.2254  	0.181
0.15533 	0.1815
0.062232	0.182
-0.0035625	0.1825
-0.029551	0.183
-0.044026	0.1835
-0.086793	0.184
-0.13219	0.1845
-0.14403	0.185
-0.14305	0.1855
-0.14338	0.186
-0.12758	0.1865
-0.091727	0.187
-0.060146	0.1875
-0.049948	0.188
-0.048632	0.1885
-0.037447	0.189
-0.017379	0.1895
0.0059785	0.19
0.019465	0.1905
0.022756	0.191
0.040849	0.1915
0.084273	0.192
0.11059 	0.1925
0.097432	0.193
0.092497	0.1935
0.10631 	0.194
0.090523	0.1945
0.063877	0.195
0.047428	0.1955
0.039204	0.196
0.03723 	0.1965
0.032624	0.197
0.023742	0.1975
0.0076225	0.198
-0.0081675	0.1985
-0.0108 	0.199
-0.020011	0.1995
-0.042052	0.2
-0.068699	0.2005
-0.09074	0.201
-0.098307	0.2015
-0.092056	0.202
-0.079884	0.2025
-0.066725	0.203
-0.055211	0.2035
-0.048303	0.204
-0.041723	0.2045
-0.028893	0.205
-0.013103	0.2055
-0.00060155	0.206
0.0026885	0.2065
0.0059785	0.207
0.01815 	0.2075
0.031966	0.208
0.039862	0.2085
0.036572	0.209
0.034269	0.2095
0.041836	0.21
0.05006 	0.2105
0.060587	0.211
0.068153	0.2115
0.072101	0.212
0.073088	0.2125
0.061574	0.213
0.05006 	0.2135
0.034269	0.214
0.00038545	0.2145
-0.030209	0.215
-0.029222	0.2155
-0.0061935	0.216
0.0076225	0.2165
0.0043335	0.217
0.00071445	0.2175
0.0059785	0.218
0.030322	0.2185
0.090523	0.219
0.13461 	0.2195
0.15336 	0.22
0.17803 	0.2205
0.18691 	0.221
0.16783 	0.2215
0.1277  	0.222
0.10171 	0.2225
0.072101	0.223
0.033611	0.2235
0.0066365	0.224
-0.02988	0.2245
-0.087451	0.225
-0.14272	0.2255
-0.17101	0.226
-0.16377	0.2265
-0.14568	0.227
-0.14864	0.2275
-0.15028	0.228
-0.14338	0.2285
-0.14864	0.229
-0.15489	0.2295
-0.13186	0.23
-0.092385	0.2305
-0.053895	0.231
-0.0012595	0.2315
0.049731	0.232
0.059929	0.2325
0.040191	0.233
0.061903	0.2335
0.10401 	0.234
0.12375 	0.2345
0.15994 	0.235
0.21652 	0.2355
0.23132 	0.236
0.17244 	0.2365
0.086576	0.237
0.028348	0.2375
-0.0084965	0.238
-0.048961	0.2385
-0.11245	0.239
-0.18154	0.2395
-0.23417	0.24
-0.24634	0.2405
-0.22924	0.241
-0.20654	0.2415
-0.18713	0.242
-0.16673	0.2425
-0.13614	0.243
-0.1141 	0.2435
-0.10423	0.244
-0.094688	0.2445
-0.080213	0.245
-0.060146	0.2455
-0.047645	0.246
-0.041065	0.2465
-0.031525	0.247
-0.020011	0.2475
5.65E-05	0.248
0.045125	0.2485
0.087563	0.249
0.093484	0.2495
0.091839	0.25
0.10533 	0.2505
0.13757 	0.251
0.1731  	0.2515
0.2004  	0.252
0.20928 	0.2525
0.19645 	0.253
0.17244 	0.2535
0.13428 	0.254
0.075391	0.2545
0.032295	0.255
0.010912	0.2555
-0.011787	0.256
-0.053566	0.2565
-0.10982	0.257
-0.13581	0.2575
-0.11739	0.258
-0.094688	0.2585
-0.089753	0.259
-0.082187	0.2595
-0.065738	0.26
-0.056856	0.2605
-0.054224	0.261
-0.047974	0.2615
-0.04271	0.262
-0.02692	0.2625
0.023413	0.263
0.090852	0.2635
0.11355 	0.264
0.096116	0.2645
0.083615	0.265
0.094471	0.2655
0.10631 	0.266
0.0948  	0.2665
0.062232	0.267
0.029993	0.2675
0.018479	0.268
0.024729	0.2685
0.039533	0.269
0.039204	0.2695
-0.0075095	0.27
-0.075608	0.2705
-0.10225	0.271
-0.099622	0.2715
-0.1062 	0.272
-0.10258	0.2725
-0.076923	0.273
-0.046658	0.2735
-0.020011	0.274
-0.0061935	0.2745
-0.0108	        0.275
-0.0091545	0.2755
0.0036755	0.276
0.012886	0.2765
0.014202	0.277
0.0089385	0.2775
0.011241	0.278
0.015518	0.2785
0.016176	0.279
0.018808	0.2795
0.023084	0.28
0.037559	0.2805
0.05006 	0.281
0.058613	0.2815
0.070456	0.282
0.0948  	0.2825
0.13099 	0.283
0.17342 	0.2835
0.18297 	0.284
0.14349 	0.2845
0.094142	0.285
0.075062	0.2855
0.069798	0.286
0.034927	0.2865
-0.028236	0.287
-0.079884	0.2875
-0.10225	0.288
-0.11048	0.2885
-0.11344	0.289
-0.10028	0.2895
-0.085148	0.29
-0.075608	0.2905
-0.056856	0.291
-0.034157	0.2915
-0.027907	0.292
-0.034486	0.2925
-0.049619	0.293
-0.065409	0.2935
-0.069686	0.294
-0.067712	0.2945
-0.058501	0.295
-0.049619	0.2955
-0.043368	0.296
-0.035802	0.2965
-0.025933	0.297
-0.018695	0.2975
-0.017379	0.298
-0.012445	0.2985
0.013215	0.299
0.061574	0.2995
0.090523	0.3
0.10434 	0.3005
0.14184 	0.301
0.19678 	0.3015
0.23165 	0.302
0.21389 	0.3025
0.15928 	0.303
0.11421 	0.3035
0.079338	0.304
0.033611	0.3045
-0.017708	0.305
-0.06837	0.3055
-0.1016 	0.306
-0.13318	0.3065
-0.18219	0.307
-0.21114	0.3075
-0.19404	0.308
-0.15621	0.3085
-0.12594	0.309
-0.12068	0.3095
-0.12726	0.31
-0.12364	0.3105
-0.10324	0.311
-0.071002	0.3115
-0.039421	0.312
-0.018366	0.3125
-0.0078385	0.313
0.0013725	0.3135
0.016834	0.314
0.034598	0.3145
0.043151	0.315
0.023742	0.3155
0.0023595	0.316
0.0013725	0.3165
0.0036755	0.317
0.0036755	0.3175
0.026703	0.318
0.062561	0.3185
0.082299	0.319
0.093813	0.3195
0.10204 	0.32
0.12342 	0.3205
0.13329 	0.321
0.11322 	0.3215
0.081312	0.322
0.039533	0.3225
-0.0081675	0.323
-0.044026	0.3235
-0.069357	0.324
-0.096991	0.3245
-0.11607	0.325
-0.10489	0.3255
-0.069686	0.326
-0.041065	0.3265
-0.028236	0.327
-0.020669	0.3275
0.0017015	0.328
0.026045	0.3285
0.040849	0.329
0.043809	0.3295
0.059929	0.33
0.089208	0.3305
0.10039 	0.331
0.092168	0.3315
0.079667	0.332
0.11257 	0.3325
0.16191 	0.333
0.14053 	0.3335
0.078351	0.334
0.044796	0.3345
0.031308	0.335
0.0049915	0.3355
-0.019682	0.336
-0.043039	0.3365
-0.095675	0.337
-0.14798	0.3375
-0.14436	0.338
-0.075608	0.3385
-0.011787	0.339
-0.016721	0.3395
-0.05883	0.34
-0.07495	0.3405
-0.05225	0.341
-0.02692	0.3415
-0.022972	0.342
-0.031525	0.3425
-0.032841	0.343
0.0063075	0.3435
0.08197	        0.344
0.15073  	0.3445
0.18527 	0.345
0.18691 	0.3455
0.18757 	0.346
0.21027 	0.3465
0.20895 	0.347
0.14579 	0.3475
0.057297	0.348
-0.035144	0.3485
-0.14272	0.349
-0.23384	0.3495
-0.29306	0.35
-0.32234	0.3505
-0.30326	0.351
-0.25292	0.3515
-0.22299	0.352
-0.21016	0.3525
-0.17792	0.353
-0.13712	0.3535
-0.10949	0.354
-0.10324	0.3545
-0.10094	0.355
-0.086464	0.3555
-0.064093	0.356
-0.046329	0.3565
-0.034157	0.357
-0.022972	0.3575
-0.0052065	0.358
0.030322	0.3585
0.061574	0.359
0.072101	0.3595
0.08197 	0.36
0.11257 	0.3605
0.14119	        0.361
0.14941 	0.3615
0.13921 	0.362
0.11191 	0.3625
0.087892	0.363
0.081312	0.3635
0.076049	0.364
0.054665	0.3645
0.019465	0.365
-0.020998	0.3655
-0.03975	0.366
-0.037118	0.3665
-0.033828	0.367
-0.035473	0.3675
-0.031196	0.368
-0.024288	0.3685
-0.020998	0.369
-0.026262	0.3695
-0.030209	0.37
-0.026262	0.3705
-0.0108	0.371
0.0066365	0.3715
0.016505	0.372
0.029993	0.3725
0.055323	0.373
0.10072	0.3735
0.16948	0.374
0.23396	0.3745
0.23856	0.375
0.21027	0.3755
0.19349	0.376
0.18264	0.3765
0.1504	0.377
0.10467	0.3775
0.047428	0.378
-0.021985	0.3785
-0.092385	0.379
-0.12758	0.3795
-0.12495	0.38
-0.13186	0.3805
-0.15785	0.381
-0.16114	0.3815
-0.13219	0.382
-0.10916	0.3825
-0.099294	0.383
-0.078568	0.3835
-0.057843	0.384
-0.050277	0.3845
-0.055211	0.385
-0.05883	0.3855
-0.05225	0.386
-0.043039	0.3865
-0.035802	0.387
-0.030538	0.3875
-0.025604	0.388
-0.011129	0.3885
0.0089385	0.389
0.02111	0.3895
0.017492	0.39
0.0066365	0.3905
0.0046625	0.391
0.014202	0.3915
0.023742	0.392
0.031308	0.3925
0.039204	0.393
0.06914	0.3935
0.1096	0.394
0.12934	0.3945
0.13757	0.395
0.1379	0.3955
0.12342	0.396
0.12934	0.3965
0.16717	0.397
0.20303	0.3975
0.19908	0.398
0.17902	0.3985
0.18132	0.399
0.18297	0.3995
0.16783	0.4
0.16652	0.4005
0.1675	0.401
0.12803	0.4015
0.055652	0.402
0.0059785	0.4025
-0.019353	0.403
-0.074621	0.4035
-0.15357	0.404
-0.24108	0.4045
-0.30852	0.405
-0.3355	0.4055
-0.32793	0.406
-0.33188	0.4065
-0.34536	0.407
-0.33615	0.4075
-0.29898	0.408
-0.24766	0.4085
-0.19996	0.409
-0.16509	0.4095
-0.13351	0.41
-0.10719	0.4105
-0.087122	0.411
-0.075936	0.4115
-0.063765	0.412
-0.045013	0.4125
-0.028564	0.413
-0.018366	0.4135
-0.0081675	0.414
-0.0065225	0.4145
-0.0052065	0.415
0.017492	0.4155
0.089866	0.416
0.15632	0.4165
0.16257	0.417
0.14184	0.4175
0.13658	0.418
0.13987	0.4185
0.12243	0.419
0.090194	0.4195
0.042822	0.42
-0.0075095	0.4205
-0.038434	0.421
-0.044684	0.4215
-0.030538	0.422
-0.013103	0.4225
-0.017379	0.423
-0.035473	0.4235
-0.034486	0.424
-0.011129	0.4245
0.017492	0.425
0.038217	0.4255
0.039862	0.426
0.03723	0.4265
0.04677	0.427
0.056968	0.4275
0.048086	0.428
0.034927	0.4285
0.029006	0.429
0.024729	0.4295
0.026374	0.43
0.04348	0.4305
0.06914	0.431
0.082299	0.4315
0.072759	0.432
0.056968	0.4325
0.049073	0.433
0.039204	0.4335
0.02769	0.434
0.015189	0.4345
-0.0032335	0.435
-0.012116	0.4355
0.00038545	0.436
0.019794	0.4365
0.030651	0.437
0.035585	0.4375
0.053679	0.438
0.081641	0.4385
0.095458	0.439
0.083615	0.4395
0.073088	0.44
0.075391	0.4405
0.07868	0.441
0.059271	0.4415
0.022097	0.442
-0.0045495	0.4425
-0.019353	0.443
-0.040079	0.4435
-0.058172	0.444
-0.063765	0.4445
-0.060475	0.445
-0.062449	0.4455
-0.065409	0.446
-0.069686	0.4465
-0.073305	0.447
-0.069028	0.4475
-0.057514	0.448
-0.047974	0.4485
-0.039092	0.449
-0.034486	0.4495
-0.037118	0.45
-0.037118	0.4505
-0.026262	0.451
-0.01705	0.4515
-0.017379	0.452
-0.017379	0.4525
-0.0022465	0.453
0.041178	0.4535
0.12737	0.454
0.24646	0.4545
0.31653	0.455
0.31061	0.4555
0.28067	0.456
0.2606	0.4565
0.24613	0.457
0.21882	0.4575
0.16553	0.458
0.064864	0.4585
-0.073963	0.459
-0.20029	0.4595
-0.28187	0.46
-0.31773	0.4605
-0.30424	0.461
-0.26838	0.4615
-0.23944	0.462
-0.21838	0.4625
-0.20489	0.463
-0.19601	0.4635
-0.17397	0.464
-0.15127	0.4645
-0.12923	0.465
-0.10521	0.4655
-0.087779	0.466
-0.081529	0.4665
-0.077581	0.467
-0.064422	0.4675
-0.041065	0.468
-0.015077	0.4685
0.015518	0.469
0.049731	0.4695
0.067166	0.47
0.076707	0.4705
0.087234	0.471
0.089208	0.4715
0.081312	0.472
0.069469	0.4725
0.060587	0.473
0.057297	0.4735
0.05631	0.474
0.057955	0.4745
0.063219	0.475
0.057955	0.4755
0.034598	0.476
0.010583	0.4765
-0.0012595	0.477
-0.011787	0.4775
-0.020998	0.478
-0.025933	0.4785
-0.031525	0.479
-0.038105	0.4795
-0.039421	0.48
-0.02988	0.4805
-0.016064	0.481
-0.015406	0.4815
-0.023301	0.482
-0.026262	0.4825
-0.017379	0.483
0.032624	0.4835
0.088879	0.484
0.096774	0.4845
0.079009	0.485
0.077694	0.4855
0.079667	0.486
0.052363	0.4865
0.020123	0.487
-0.012116	0.4875
-0.047974	0.488
-0.057185	0.4885
-0.036131	0.489
-0.0094835	0.4895
-0.0038915	0.49
-0.01705	0.4905
-0.0108	0.491
0.0046625	0.4915
0.00071445	0.492
-0.0048775	0.4925
0.016505	0.493
0.044467	0.4935
0.060587	0.494
0.068482	0.4945
0.079667	0.495
0.098748	0.4955
0.13066	0.496
0.1448	0.4965
0.12276	0.497
0.096774	0.4975
0.078351	0.498
0.05335	0.4985
0.023742	0.499
-0.0091545	0.4995
-0.035802	0.5
-0.049948	0.5005
-0.069357	0.501
-0.1016	0.5015
-0.1187	0.502
-0.11739	0.5025
-0.10883	0.503
-0.093372	0.5035
-0.077581	0.504
-0.065738	0.5045
-0.056527	0.505
-0.04929	0.5055
-0.046329	0.506
-0.045671	0.5065
-0.047974	0.507
-0.051593	0.5075
-0.046987	0.508
-0.03646	0.5085
-0.023301	0.509
-0.0094835	0.5095
0.0072935	0.51
0.017492	0.5105
0.015847	0.511
0.010254	0.5115
0.0046625	0.512
0.025058	0.5125
0.068482	0.513
0.092168	0.5135
0.095787	0.514
0.11454	0.5145
0.17112	0.515
0.21191	0.5155
0.18922	0.516
0.13954	0.5165
0.11224	0.517
0.10664	0.5175
0.096445	0.518
0.055652	0.5185
-0.00027255	0.519
-0.042052	0.5195
-0.079226	0.52
-0.11772	0.5205
-0.13614	0.521
-0.13712	0.5215
-0.13416	0.522
-0.12594	0.5225
-0.12429	0.523
-0.13351	0.5235
-0.1437	0.524
-0.13219	0.5245
-0.10061	0.525
-0.074292	0.5255
-0.064751	0.526
-0.061133	0.5265
-0.050606	0.527
-0.033828	0.5275
-0.021656	0.528
-0.021985	0.5285
-0.022314	0.529
-0.011129	0.5295
0.0010435	0.53
0.0059785	0.5305
0.01815	0.531
0.025387	0.5315
0.018808	0.532
0.017492	0.5325
0.032624	0.533
0.049073	0.5335
0.058942	0.534
0.058284	0.5345
0.081312	0.535
0.13362	0.5355
0.15763	0.536
0.12671	0.5365
0.078351	0.537
0.076378	0.5375
0.12309	0.538
0.14283	0.5385
0.10072	0.539
0.042494	0.5395
0.0020305	0.54
-0.051922	0.5405
-0.11772	0.541
-0.13581	0.5415
-0.094688	0.542
-0.079555	0.5425
-0.098307	0.543
-0.086135	0.5435
-0.039421	0.544
-0.01705	0.5445
-0.020669	0.545
-0.02988	0.5455
-0.052908	0.546
-0.076594	0.5465
-0.068699	0.547
-0.017379	0.5475
0.029006	0.548
0.038875	0.5485
0.024071	0.549
0.0023595	0.5495
-0.0025755	0.55
0.0020305	0.5505
0.0010435	0.551
-0.013432	0.5515
-0.034486	0.552
-0.050277	0.5525
-0.051593	0.553
-0.057843	0.5535
-0.090411	0.554
-0.10883	0.5545
-0.092056	0.555
-0.066067	0.5555
-0.044026	0.556
-0.032183	0.5565
-0.02034	0.557
-0.0055355	0.5575
-0.00093055	0.558
0.0036755	0.5585
0.013873	0.559
0.022426	0.5595
0.020781	0.56
0.0069655	0.5605
-0.0012595	0.561
0.013215	0.5615
0.028677	0.562
0.026045	0.5625
0.029006	0.563
0.041178	0.5635
0.051047	0.564
0.049073	0.5645
0.031966	0.565
0.012228	0.5655
0.0036755	0.566
0.0010435	0.5665
0.0053205	0.567
0.011241	0.5675
0.010254	0.568
0.0066365	0.5685
0.0053205	0.569
0.016834	0.5695
0.032953	0.57
0.034927	0.5705
0.022756	0.571
0.017163	0.5715
0.019794	0.572
0.025387	0.5725
0.028019	0.573
0.028348	0.5735
0.028019	0.574
0.029335	0.5745
0.036901	0.575
0.044467	0.5755
0.044796	0.576
0.041178	0.5765
0.03723	0.577
0.037888	0.5775
0.039204	0.578
0.039204	0.5785
0.05006	0.579
0.062561	0.5795
0.065193	0.58
0.059271	0.5805
0.054665	0.581
0.057955	0.5815
0.065851	0.582
0.067824	0.5825
0.072101	0.583
0.089208	0.5835
0.11059	0.584
0.1096	0.5845
0.10302	0.585
0.12901	0.5855
0.15796	0.586
0.14744	0.5865
0.10072	0.587
0.055981	0.5875
0.024729	0.588
-0.011787	0.5885
-0.064422	0.589
-0.10883	0.5895
-0.14798	0.59
-0.19173	0.5905
-0.22726	0.591
-0.2447	0.5915
-0.23911	0.592
-0.20687	0.5925
-0.16871	0.593
-0.14732	0.5935
-0.13745	0.594
-0.12495	0.5945
-0.10423	0.595
-0.07495	0.5955
-0.038763	0.596
-0.011458	0.5965
-0.0078385	0.597
-0.014748	0.5975
-0.014419	0.598
-0.011129	0.5985
-0.018037	0.599
-0.031854	0.5995
-0.045013	0.6
-0.050606	0.6005
-0.049948	0.601
-0.045013	0.6015
-0.035473	0.602
-0.033499	0.6025
-0.039421	0.603
-0.043368	0.6035
-0.036131	0.604
-0.025604	0.6045
-0.019024	0.605
-0.0081675	0.6055
0.0049915	0.606
0.017492	0.6065
0.048415	0.607
0.10993	0.6075
0.16685	0.608
0.20928	0.6085
0.22409	0.609
0.23067	0.6095
0.23692	0.61
0.21619	0.6105
0.14941	0.611
0.062561	0.6115
0.0082805	0.612
-0.019682	0.6125
-0.049948	0.613
-0.082187	0.6135
-0.099951	0.614
-0.10521	0.6145
-0.12101	0.615
-0.13416	0.6155
-0.1289	0.616
-0.10982	0.6165
-0.097649	0.617
-0.092714	0.6175
-0.083174	0.618
-0.068699	0.6185
-0.053895	0.619
-0.037776	0.6195
-0.020998	0.62
-0.0035625	0.6205
0.013215	0.621
0.019136	0.6215
0.011241	0.622
-0.0012595	0.6225
0.0046625	0.623
0.011241	0.6235
0.0036755	0.624
-0.0084965	0.6245
-0.012445	0.625
-0.0078385	0.6255
0.0049915	0.626
0.03394	0.6265
0.085918	0.627
0.13395	0.6275
0.14086	0.628
0.13559	0.6285
0.14184	0.629
0.14086	0.6295
0.13428	0.63
0.11947	0.6305
0.089208	0.631
0.05006	0.6315
0.013544	0.632
-0.019353	0.6325
-0.068041	0.633
-0.11673	0.6335
-0.13252	0.634
-0.12035	0.6345
-0.11278	0.635
-0.11048	0.6355
-0.095017	0.636
-0.072318	0.6365
-0.062778	0.637
-0.061462	0.6375
-0.05225	0.638
-0.033828	0.6385
-0.022314	0.639
-0.015406	0.6395
-0.0058645	0.64
0.0092675	0.6405
0.01815	0.641
0.022426	0.6415
0.032624	0.642
0.047099	0.6425
0.067824	0.643
0.079009	0.6435
0.080325	0.644
0.088221	0.6445
0.098419	0.645
0.092826	0.6455
0.090523	0.646
0.11322	0.6465
0.12836	0.647
0.10599	0.6475
0.061903	0.648
0.019794	0.6485
-0.016393	0.649
-0.043697	0.6495
-0.043697	0.65
-0.054553	0.6505
-0.088437	0.651
-0.10127	0.6515
-0.092056	0.652
-0.089424	0.6525
-0.093701	0.653
-0.076265	0.6535
-0.046987	0.654
-0.041394	0.6545
-0.051922	0.655
-0.05225	0.6555
-0.03317	0.656
-0.0068515	0.6565
0.0095965	0.657
0.011899	0.6575
0.019465	0.658
0.035256	0.6585
0.050718	0.659
0.060916	0.6595
0.079996	0.66
0.092826	0.6605
0.090852	0.661
0.083944	0.6615
0.081641	0.662
0.06914	0.6625
0.048086	0.663
0.035585	0.6635
0.036572	0.664
0.016176	0.6645
-0.034486	0.665
-0.069686	0.6655
-0.079226	0.666
-0.08449	0.6665
-0.088437	0.667
-0.091398	0.6675
-0.092056	0.668
-0.086464	0.6685
-0.076594	0.669
-0.069028	0.6695
-0.055869	0.67
-0.043697	0.6705
-0.036789	0.671
-0.031854	0.6715
-0.022972	0.672
-0.015077	0.6725
-0.0081675	0.673
0.0013725	0.6735
0.014202	0.674
0.024729	0.6745
0.029993	0.675
0.043809	0.6755
0.069469	0.676
0.093484	0.6765
0.12211	0.677
0.1448	0.6775
0.15336	0.678
0.16421	0.6785
0.16421	0.679
0.13165	0.6795
0.08197	0.68
0.029006	0.6805
-0.0052065	0.681
-0.027578	0.6815
-0.042381	0.682
-0.055211	0.6825
-0.071989	0.683
-0.084819	0.6835
-0.10094	0.684
-0.10423	0.6845
-0.085477	0.685
-0.069357	0.6855
